itemId,commission,"room_area, m2",rooms_count,floor,floors_count,house_type,lat,lng,colors,url,metro_distance,station_1,station_2,station_3,metro_distance_1,metro_distance_2,metro_distance_3,name,address,"price, rub"
1887596062,Посредник,25.7,3,2,5,Кирпичный,55.775054,37.694935,['#0072BA'],/moskva/komnaty/komnata_257_m_v_3-k.25_et._1887596062,"{'11': 1, '144': 1, '2222': 1.4}",11,144,2222,1.0,1.0,1.4,Электрозаводская,"Москва, Большая Почтовая улица, 18/20к7",4800000
1923693578,Собственник,16.1,3,7,10,Кирпичный,55.741475,37.535826,"['#1EBCEF', '#F4D7CF']",/moskva/komnaty/komnata_161_m_v_3-k.710_et._1923693578,"{'1004': 0.8, '2163': 0.7, '58': 0.2}",1004,2163,58,0.8,0.7,0.2,Кутузовская,"Москва, Кутузовский проспект, 30",6250000
2089153819,Собственник,19,3,1,5,Кирпичный,55.7095417372521,37.6437853085406,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_19_m_v_3-k.15_et._2089153819,"{'123': 1.3, '2': 0.9, '2169': 1.3}",123,2,2169,1.3,0.9,1.3,Автозаводская,"Москва, Даниловская набережная, 2к3",4100000
2089646614,Посредник,43,3,5,5,Кирпичный,55.70953,37.643794,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_43_m_v_3-k._55_et._2089646614,,,,,,,,Автозаводская,"Москва, Даниловская набережная, 2к3",3900000
1981667023,Посредник,25.6,3,5,5,Кирпичный,55.707461,37.603514,['#F07E24'],/moskva/komnaty/komnata_256_m_v_3-k._55_et._1981667023,,,,,,,,Ленинский проспект,"Москва, 4-й Верхний Михайловский проезд, 7к1",4900000
2109530063,Собственник,25.2,1,6,9,Панельный,55.7459866081058,37.7030787221273,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_252_m_v_1-k.69_et._2109530063,"{'1': 1, '102': 1.4, '89': 1.4}",1,102,89,1.0,1.4,1.4,Авиамоторная,"Москва, Шепелюгинская улица, 7/14",7500000
1608548778,Собственник,15,3,5,9,Кирпичный,55.804617,37.635116,['#F07E24'],/moskva/komnaty/komnata_15_m_v_3-k.59_et._1608548778,"{'101': 1.3, '151': 0.4, '2002': 1.7}",101,151,2002,1.3,0.4,1.7,Алексеевская,"Москва, проспект Мира, 89",4000000
2095814813,Посредник,12,3,1,5,Кирпичный,55.712563,37.662093,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_12_m_v_3-k.15_et._2095814813,"{'2': 0.7, '34': 1.1, '43': 1.6}",2,34,43,0.7,1.1,1.6,Автозаводская,"Москва, улица Ленинская Слобода, 4",3500000
2129866842,Собственник,19.1,3,1,5,Кирпичный,55.71408,37.669019,"['#BED12C', '#F4D7CF']",/moskva/komnaty/komnata_191_m_v_3-k.15_et._2129866842,"{'2': 1.1, '34': 0.6, '43': 1.4}",2,34,43,1.1,0.6,1.4,Дубровка,"Москва, 1-я улица Машиностроения, 4к1",4600000
1937028557,Собственник,12.6,2,6,8,Кирпичный,55.796613,37.560916,"['#4FB04F', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_12.6_m_v_2-k_68_et._1937028557,"{'104': 1.7, '2195': 0.6, '30': 0.8}",104,2195,30,1.7,0.6,0.8,Петровский парк,"Москва, улица Верхняя Масловка, 22, подъезд 3",3500000
2093238764,Собственник,19,2,6,10,Кирпичный,55.707451,37.582821,['#F4D7CF'],/moskva/komnaty/komnata_19_m_v_2-k.610_et._2093238764,"{'2166': 0.2, '28': 1.5, '59': 0.2}",2166,28,59,0.2,1.5,0.2,Площадь Гагарина,"Москва, Ленинский проспект, 39/1",5800000
2077514630,Посредник,14.8,3,2,10,Кирпичный,55.708486,37.659622,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_148_m_v_3-k.210_et._2077514630,"{'2': 0.3, '2169': 1.3, '34': 1.5}",2,2169,34,0.3,1.3,1.5,Автозаводская,"Москва, Автозаводская улица, 8",3800000
2081215567,Собственник,56.4,2,1,5,Панельный,55.773712,37.529007,"['#943E90', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_564_m_v_2-k.15_et._2081215567,"{'12': 1, '2193': 0.6, '91': 0.8}",12,2193,91,1.0,0.6,0.8,Хорошевская,"Москва, 5-я Магистральная улица, 16",4000000
2079859146,Собственник,54.6,2,1,5,Кирпичный,55.7736337728824,37.5289029077414,"['#943E90', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_546_m_v_2-k.15_et._2079859146,"{'12': 1, '2193': 0.6, '91': 0.8}",12,2193,91,1.0,0.6,0.8,Хорошевская,"Москва, 5-я Магистральная улица, 16",4000000
1982875365,Собственник,15.3,3,12,13,Кирпичный,55.708369,37.662021,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_153_m_v_3-k.1213_et._1982875365,"{'2': 0.4, '2169': 1.3, '34': 1.4}",2,2169,34,0.4,1.3,1.4,Автозаводская,"Москва, Автозаводская улица, 5",3850000
2077122833,Собственник,16,3,2,7,Кирпичный,55.709262,37.665453,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_16_m_v_3-k_27_et._2077122833,"{'2': 0.6, '34': 1.2, '43': 1.3}",2,34,43,0.6,1.2,1.3,Автозаводская,"Москва, Южный административный округ, 1-й Кожуховский проезд, 19к2, подъезд 1",3850000
2058374572,Собственник,39,3,9,10,Кирпичный,55.7136680456191,37.6771567563779,"['#BED12C', '#F4D7CF']",/moskva/komnaty/komnata_39_m_v_3-k.910_et._2058374572,"{'2171': 1.2, '34': 0.5, '43': 1}",2171,34,43,1.2,0.5,1.0,Дубровка,"Москва, Шарикоподшипниковская улица, 40",5500000
2076920018,Посредник,20.6,3,3,5,Кирпичный,55.772451,37.526375,"['#943E90', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_206_m_v_3-k._35_et._2076920018,,,,,,,,Хорошевская,"Москва, 5-я Магистральная улица, 10",5000000
2109604798,Посредник,15.1,3,3,5,Кирпичный,55.772451,37.526375,"['#943E90', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_151_m_v_3-k._35_et._2109604798,,,,,,,,Хорошевская,"Москва, 5-я Магистральная улица, 10",4400000
2114348062,Посредник,19.7,3,3,5,Кирпичный,55.804956,37.576816,['#ADACAC'],/moskva/komnaty/komnata_197_m_v_3-k._35_et._2114348062,,,,,,,,Дмитровская,"Москва, 1-я Хуторская улица, 16/26к6",4000000
1981678554,Посредник,27.7,2,7,9,Кирпичный,55.706168,37.578801,['#F4D7CF'],/moskva/komnaty/komnata_277_m_v_2-k._79_et._1981678554,,,,,,,,Площадь Гагарина,"Москва, Ленинский проспект, 41/2",7500000
2021137189,Посредник,28,3,7,8,Кирпичный,55.810506,37.633544,['#F07E24'],/moskva/komnaty/komnata_28_m_v_3-k_78_et._2021137189,"{'151': 0.4, '21': 1.3, '2155': 2}",151,21,2155,0.4,1.3,2.0,Алексеевская,"Москва, улица Бочкова, 6к1",5500000
2101205655,Собственник,9.8,2,5,9,Блочный,55.7664,37.714231,['#D06C9F'],/moskva/komnaty/komnata_9.8_m_v_2-k_59_et._2101205655,"{'1': 1.7, '144': 1.8, '2222': 0.5}",1,144,2222,1.7,1.8,0.5,Лефортово,"Москва, Сторожевая улица, 20",3000000
2105140017,Собственник,17.4,2,6,10,Кирпичный,55.779575,37.706865,['#0072BA'],/moskva/komnaty/komnata_174_m_v_2-k.610_et._2105140017,"{'107': 0.9, '144': 0.3, '2222': 1.7}",107,144,2222,0.9,0.3,1.7,Электрозаводская,"Москва, Семёновская набережная, 3/1к7",4990000
2062258023,Собственник,33,3,3,8,Кирпичный,55.796774,37.550468,"['#4FB04F', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_33_m_v_3-k_38_et._2062258023,"{'2195': 0.7, '30': 0.9, '7': 1.2}",2195,30,7,0.7,0.9,1.2,Петровский парк,"Москва, Красноармейская улица, 2к1",8500000
2080003958,Посредник,14.2,3,9,11,Кирпичный,55.699943,37.619683,['#ADACAC'],/moskva/komnaty/komnata_142_m_v_3-k.911_et._2080003958,"{'123': 1, '2167': 1.4, '2168': 1.1}",123,2167,2168,1.0,1.4,1.1,Тульская,"Москва, Варшавское шоссе, 2",3990000
2087815492,Посредник,16.9,3,2,5,Панельный,55.778983,37.527435,"['#943E90', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_169_m_v_3-k.25_et._2087815492,"{'2193': 0.5, '2194': 0.9, '91': 0.6}",2193,2194,91,0.5,0.9,0.6,Хорошевская,"Москва, Хорошёвское шоссе, 68к4",4300000
2064997048,Посредник,14.5,3,1,16,Панельный,55.733082,37.708149,['#F4D7CF'],/moskva/komnaty/komnata_145_m_v_3-k.116_et._2064997048,"{'2172': 1.1, '2173': 1.3, '26': 1.6}",2172,2173,26,1.1,1.3,1.6,Новохохловская,"Москва, Нижегородская улица, 70к3",3300000
2053436325,Собственник,11,3,1,5,Кирпичный,55.75016,37.716261,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_11_m_v_3-k_15_et._2053436325,"{'1': 0.1, '2174': 1.4, '2222': 1.7}",1,2174,2222,0.1,1.4,1.7,Авиамоторная,"Москва, шоссе Энтузиастов, 20В",2700000
2065886851,Посредник,9,3,1,16,Панельный,55.733047,37.708233,['#F4D7CF'],/moskva/komnaty/komnata_9_m_v_3-k_116_et._2065886851,"{'2172': 1.1, '2173': 1.2, '26': 1.6}",2172,2173,26,1.1,1.2,1.6,Новохохловская,"Москва, Нижегородская улица, 70к3, подъезд 1",2900000
2109692591,Посредник,28.1,3,5,8,Кирпичный,55.704788,37.576277,['#F4D7CF'],/moskva/komnaty/komnata_281_m_v_3-k._58_et._2109692591,,,,,,,,Площадь Гагарина,"Москва, Ленинский проспект, 43",9000000
2122731308,Собственник,34,3,3,16,Панельный,55.733452,37.709147,['#F4D7CF'],/moskva/komnaty/komnata_34_m_v_3-k.316_et._2122731308,"{'2172': 1.1, '2173': 1.2, '26': 1.7}",2172,2173,26,1.1,1.2,1.7,Новохохловская,"Москва, Нижегородская улица, 70к1",7500000
2099628058,Посредник,19.6,3,5,5,Кирпичный,55.767423,37.715668,['#D06C9F'],/moskva/komnaty/komnata_196_m_v_3-k.55_et._2099628058,"{'1': 1.8, '144': 1.8, '2222': 0.6}",1,144,2222,1.8,1.8,0.6,Лефортово,"Москва, Ухтомская улица, 21",4650000
2099723483,Посредник,14.2,3,5,5,Кирпичный,55.767423,37.715668,['#D06C9F'],/moskva/komnaty/komnata_142_m_v_3-k.55_et._2099723483,"{'1': 1.8, '144': 1.8, '2222': 0.6}",1,144,2222,1.8,1.8,0.6,Лефортово,"Москва, Ухтомская улица, 21",4250000
1981538620,Посредник,17.2,2,5,5,Кирпичный,55.79934,37.553549,"['#4FB04F', '#FFCD1C', '#1EBCEF']",/moskva/komnaty/komnata_172_m_v_2-k._55_et._1981538620,,,,,,,,Петровский парк,"Москва, Новый Зыковский проезд, 5",3990000
2076508919,Собственник,18,3,5,5,Кирпичный,55.748731,37.717312,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_18_m_v_3-k_55_et._2076508919,"{'1': 0.3, '2174': 1.3, '2222': 1.9}",1,2174,2222,0.3,1.3,1.9,Авиамоторная,"Москва, 2-я Кабельная улица, 10, подъезд 4",4500000
2071276798,Собственник,22.4,3,1,6,Кирпичный,55.7467,37.718906,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_224_m_v_3-k.16_et._2071276798,"{'1': 0.5, '2173': 1.7, '2174': 1.1}",1,2173,2174,0.5,1.7,1.1,Авиамоторная,"Москва, Авиамоторная улица, 28/4, подъезд 2",4499999
52721543,Собственник,28,3,3,5,Кирпичный,55.748468,37.719702,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_28_m_v_3-k_35_et._52721543,"{'1': 0.4, '2173': 1.9, '2174': 1.1}",1,2173,2174,0.4,1.9,1.1,Авиамоторная,МОСКВА ул.Авимоторная 49\1,5500000
1966008021,Собственник,21.1,3,4,8,Кирпичный,55.705047,37.669001,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_21.1_m_v_3-k_48_et._1966008021,"{'2': 0.8, '2152': 1.3, '43': 1.1}",2,2152,43,0.8,1.3,1.1,Автозаводская,"Москва, 5-я Кожуховская улица, 12",4250000
2028895422,Посредник,47.7,3,1,5,Кирпичный,55.748518,37.514419,['#1EBCEF'],/moskva/komnaty/komnata_477_m_v_3-k._15_et._2028895422,,,,,,,,Фили,"Москва, Новозаводская улица, 2к3",9225000
2064707575,Собственник,12,2,5,5,Кирпичный,55.748518,37.514419,['#1EBCEF'],/moskva/komnaty/komnata_12_m_v_2-k.55_et._2064707575,"{'131': 0.3, '2163': 1.1, '9': 1.2}",131,2163,9,0.3,1.1,1.2,Фили,"Москва, Новозаводская улица, 2к3",2800000
2091552035,Посредник,10,3,2,6,Кирпичный,55.749395,37.721184,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_10_m_v_3-k.26_et._2091552035,"{'1': 0.4, '2174': 1, '2222': 1.9}",1,2174,2222,0.4,1.0,1.9,Авиамоторная,"Москва, улица Пруд-Ключики, 5",3300000
2096952855,Посредник,7.8,3,2,6,Кирпичный,55.749395,37.721184,"['#FFCD1C', '#D06C9F']",/moskva/komnaty/komnata_7.8_m_v_3-k_26_et._2096952855,,,,,,,,Авиамоторная,"Москва, улица Пруд-Ключики, 5",3300000
2078521338,Посредник,15,2,7,11,Кирпичный,55.735596,37.519539,"['#0072BA', '#FFCD1C']",/moskva/komnaty/komnata_15_m_v_2-k._711_et._2078521338,,,,,,,,Парк Победы,"Москва, площадь Победы, 1кБ",8350000
1023890647,Собственник,6.2,2,4,8,Кирпичный,55.80871,37.571219,['#ADACAC'],/moskva/komnaty/komnata_6.2_m_v_2-k_48_et._1023890647,"{'121': 1.2, '2154': 1.9, '31': 0.6}",121,2154,31,1.2,1.9,0.6,Дмитровская,Дмитровский проезд 12/4,220000
2122821765,Собственник,15,2,2,8,Кирпичный,55.703662,37.668228,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_15_m_v_2-k.28_et._2122821765,"{'2': 0.8, '2152': 1.1, '43': 1.1}",2,2152,43,0.8,1.1,1.1,Автозаводская,"Москва, улица Сайкина, 21",3300000
973875944,Собственник,18,3,4,5,Кирпичный,55.799345,37.545779,['#4FB04F'],/moskva/komnaty/komnata_18_m_v_3-k.45_et._973875944,"{'2195': 1.1, '30': 1.3, '7': 0.8}",2195,30,7,1.1,1.3,0.8,Аэропорт,"Москва, Красноармейская улица, 12",3750000
2090830560,Посредник,27,3,2,5,Кирпичный,55.782700152586,37.7120480561872,['#0072BA'],/moskva/komnaty/komnata_27_m_v_3-k.25_et._2090830560,"{'107': 0.5, '144': 0.4, '94': 1.5}",107,144,94,0.5,0.4,1.5,Электрозаводская,"Москва, Мажоров переулок, 8",9800000
1781940043,Собственник,13,2,4,9,Панельный,55.802872,37.551754,['#4FB04F'],/moskva/komnaty/komnata_13_m_v_2-k_49_et._1781940043,"{'2195': 1.3, '30': 1.5, '7': 1.2}",2195,30,7,1.3,1.5,1.2,Аэропорт,"Москва, улица 8 Марта, 11",3300000
2072675804,Посредник,19,3,1,5,Кирпичный,55.810597,37.572908,['#ADACAC'],/moskva/komnaty/komnata_19_m_v_3-k_15_et._2072675804,"{'121': 1, '2154': 1.6, '31': 0.6}",121,2154,31,1.0,1.6,0.6,Дмитровская,"Москва, улица Костякова, 5",3795000
2106575810,Посредник,22.3,3,2,5,Кирпичный,55.813465,37.586086,['#ADACAC'],/moskva/komnaty/komnata_223_m_v_3-k.25_et._2106575810,"{'121': 0.8, '2155': 1, '31': 0.7}",121,2155,31,0.8,1.0,0.7,Дмитровская,"Москва, улица Руставели, 3к6",8900000
2097152214,Посредник,45,3,6,8,Кирпичный,55.703231,37.670753,"['#4FB04F', '#F4D7CF']",/moskva/komnaty/komnata_45_m_v_3-k._68_et._2097152214,,,,,,,,Автозаводская,"Москва, улица Трофимова, 13",9700000
2078004574,Посредник,12.5,3,2,7,Кирпичный,55.705818,37.679466,['#BED12C'],/moskva/komnaty/komnata_125_m_v_3-k._27_et._2078004574,,,,,,,,Кожуховская,"Москва, 6-я Кожуховская улица, 24",3200000
2139071171,Собственник,12.5,3,2,7,Кирпичный,55.705818,37.679466,['#BED12C'],/moskva/komnaty/komnata_125_m_v_3-k.27_et._2139071171,"{'2': 1.4, '34': 1.4, '43': 0.4}",2,34,43,1.4,1.4,0.4,Кожуховская,"Москва, 6-я Кожуховская улица, 24",3200000
2101632041,Собственник,31,3,10,16,Панельный,55.817456,37.622881,['#F07E24'],/moskva/komnaty/komnata_31_m_v_3-k.1016_et._2101632041,"{'151': 1.5, '21': 1.2, '2155': 1.4}",151,21,2155,1.5,1.2,1.4,ВДНХ,"Москва, Аргуновская улица, 12",10000000
2083718518,Собственник,19,2,13,16,Панельный,55.8174,37.62572,['#F07E24'],/moskva/komnaty/komnata_19_m_v_2-k.1316_et._2083718518,"{'151': 1.3, '21': 1.1, '2155': 1.5}",151,21,2155,1.3,1.1,1.5,ВДНХ,"Москва, 3-я Новоостанкинская улица, 4",5000000
2091494880,Собственник,19,2,13,16,Панельный,55.8174,37.62572,['#F07E24'],/moskva/komnaty/komnata_19_m_v_2-k.1316_et._2091494880,"{'151': 1.3, '21': 1.1, '2155': 1.5}",151,21,2155,1.3,1.1,1.5,ВДНХ,"Москва, 3-я Новоостанкинская улица, 4",5000000
2097629351,Собственник,19,2,13,16,Панельный,55.8174,37.62572,['#F07E24'],/moskva/komnaty/komnata_19_m_v_2-k.1316_et._2097629351,"{'151': 1.3, '21': 1.1, '2155': 1.5}",151,21,2155,1.3,1.1,1.5,ВДНХ,"Москва, 3-я Новоостанкинская улица, 4",5000000
